id,regiao,categoria,taxa_classe1,taxa_classe2,taxa_classe3,taxa_classe4,taxa_classe5,taxa_classe6,taxa_classe_alvo,validade,segmento,atividade,sub_categoria,tipo,produto,marca,classe
917007,SÃO PAULO CAPITAL,categoria 2,0.7637453527174615,0.7663751451354255,0.735109818545896,0.7049933864508704,0.6862197411618081,0.6777089303869475,0.6838297782631033,45,segmento 2,atividade 2,sub_categoria 2,tipo 2,produto 2,marca 1,classe2 
917007,SÃO PAULO INTERIOR,categoria 2,0.6707018427697391,0.6684720064096339,0.6559408889320514,0.6559408889320514,0.6318610396231913,0.44287247903920224,0.4428234558609305,45,segmento 2,atividade 2,sub_categoria 2,tipo 2,produto 2,marca 1,classe1 
969531,SÃO PAULO CAPITAL,categoria 26,0.3741530740276036,0.3741530740276036,0.4607904642409033,0.4607904642409033,0.4607904642409033,0.4607904799247177,0.4607904799247177,180,segmento 1,atividade 1,sub_categoria 37,tipo 1,produto 37,marca 2,classe7 
978354,SUL,categoria 26,0.8459934202897635,0.854946579867003,0.8638984463478134,0.8642092915517655,0.9004895522880594,0.8804039950001521,0.8393758916989963,90,segmento 3,atividade 1,sub_categoria 38,tipo 1,produto 38,marca 2,classe5 
978354,SÃO PAULO INTERIOR,categoria 26,0.8542303937848799,0.8717995814297193,0.8669973376414525,0.8669973376414525,0.8588803274103167,0.8371577915235056,0.8603794773228817,90,segmento 3,atividade 1,sub_categoria 38,tipo 1,produto 38,marca 2,classe2 
990390,CENTRO NORTE,categoria 4,0.8299024891683813,0.8332764755485846,0.8320934430794273,0.8419982570003802,0.8494270173978021,0.8401327673197174,0.8395770814188673,90,segmento 4,atividade 2,sub_categoria 39,tipo 2,produto 39,marca 1,classe5 
990390,NORDESTE,categoria 4,0.7497212458249908,0.7222646881110153,0.7122706761481943,0.7130838459745112,0.7076770166803588,0.6965492042155623,0.6880079495109268,90,segmento 4,atividade 2,sub_categoria 39,tipo 2,produto 39,marca 1,classe1 
990390,SUL,categoria 4,0.7704313827327555,0.7039267651396466,0.673369886706823,0.673369886706823,0.7270946654990837,0.7284268966418248,0.7178166548908593,90,segmento 4,atividade 2,sub_categoria 39,tipo 2,produto 39,marca 1,classe1 
990390,SÃO PAULO CAPITAL,categoria 4,0.6692879233662776,0.6712162433235632,0.6549499978679898,0.6570287932635889,0.6692679269628864,0.6674484433543384,0.6641688589295084,90,segmento 4,atividade 2,sub_categoria 39,tipo 2,produto 39,marca 1,classe2 
990390,SÃO PAULO INTERIOR,categoria 4,0.7950105481112029,0.7863218166279664,0.7577867414289562,0.7577867414289562,0.7675534122526022,0.7682290801644984,0.7514152221786972,90,segmento 4,atividade 2,sub_categoria 39,tipo 2,produto 39,marca 1,classe1 
990393,CENTRO NORTE,categoria 27,0.8848309103557763,0.8722002903113601,0.8718043230081788,0.8782802775572819,0.8679123090232874,0.8544653343263081,0.8736746104654792,90,segmento 1,atividade 2,sub_categoria 40,tipo 2,produto 40,marca 1,classe1 
990393,NORDESTE,categoria 27,0.8643190809227779,0.8443634508874998,0.8492734112886924,0.8592842156633309,0.8327937801118261,0.8376549247201508,0.8387253432899582,90,segmento 1,atividade 2,sub_categoria 40,tipo 2,produto 40,marca 1,classe1 
990393,SUDESTE,categoria 27,0.7808838509541591,0.8312508684164716,0.8812161709546391,0.8499973575158475,0.8490121334163132,0.8627222082143227,0.8639429654941375,90,segmento 1,atividade 2,sub_categoria 40,tipo 2,produto 40,marca 1,classe3 
990393,SUL,categoria 27,0.6632300777998599,0.7642360454089554,0.7719397036420257,0.7719397036420257,0.7521922655745146,0.744648305218307,0.7279923657837324,90,segmento 1,atividade 2,sub_categoria 40,tipo 2,produto 40,marca 1,classe3 
990393,SUL,categoria 27,0.6632300777998599,0.7642360454089554,0.7719397036420257,0.7719397036420257,0.7521922655745146,0.744648305218307,0.7279923657837324,90,segmento 1,atividade 2,sub_categoria 40,tipo 2,produto 40,marca 1,classe4 
990393,SÃO PAULO CAPITAL,categoria 27,0.8472721183269595,0.8754511624130303,0.8632434440220125,0.8646141320185559,0.8683585554851712,0.8576655107607638,0.8499966920538408,90,segmento 1,atividade 2,sub_categoria 40,tipo 2,produto 40,marca 1,classe2 
990393,SÃO PAULO INTERIOR,categoria 27,0.8248389425263605,0.8567209477005641,0.8702001981036406,0.8702001981036406,0.8296254598366579,0.8135948904084821,0.8155094898456909,90,segmento 1,atividade 2,sub_categoria 40,tipo 2,produto 40,marca 1,classe3 
990393,SÃO PAULO INTERIOR,categoria 27,0.8248389425263605,0.8567209477005641,0.8702001981036406,0.8702001981036406,0.8296254598366579,0.8135948904084821,0.8155094898456909,90,segmento 1,atividade 2,sub_categoria 40,tipo 2,produto 40,marca 1,classe4 
990426,NORDESTE,categoria 4,0.7132396578305025,0.7223396581103936,0.7867711347729415,0.7856145608545742,0.7789195050811699,0.7803349060672518,0.7866215634771547,90,segmento 4,atividade 2,sub_categoria 4,tipo 2,produto 4,marca 1,classe3 
990426,SUDESTE,categoria 4,0.7990080496607945,0.628596841286714,0.5840889331615051,0.7032897649073535,0.7031640795583733,0.7365970870197983,0.7696313260065588,90,segmento 4,atividade 2,sub_categoria 4,tipo 2,produto 4,marca 1,classe1 
990426,SÃO PAULO INTERIOR,categoria 4,0.3896548764808526,0.0925233607310133,0.13390902975479835,0.13390902975479835,0.3067652470382959,0.3087178413995784,0.3113798558177981,90,segmento 4,atividade 2,sub_categoria 4,tipo 2,produto 4,marca 1,classe1 
993294,NORDESTE,categoria 13,0.5842177387888634,0.7453834325043238,0.7018800578143114,0.6736240259545364,0.6067111732440921,0.6389203852661672,0.6845251844918085,60,segmento 2,atividade 3,sub_categoria 41,tipo 3,produto 41,marca 1,classe2 
993294,SUL,categoria 13,0.5581381229401601,0.6582871850865838,0.6412116571558006,0.6412116571558006,0.6426960991022506,0.6004536227436237,0.6318259188845561,60,segmento 2,atividade 3,sub_categoria 41,tipo 3,produto 41,marca 1,classe2 
993294,SÃO PAULO INTERIOR,categoria 13,0.6701028930850783,0.761911269054275,0.7728031937338469,0.7728031937338469,0.7535050767445542,0.6537847724036079,0.7331669523709059,60,segmento 2,atividade 3,sub_categoria 41,tipo 3,produto 41,marca 1,classe3 
993294,SÃO PAULO INTERIOR,categoria 13,0.6701028930850783,0.761911269054275,0.7728031937338469,0.7728031937338469,0.7535050767445542,0.6537847724036079,0.7331669523709059,60,segmento 2,atividade 3,sub_categoria 41,tipo 3,produto 41,marca 1,classe4 
993300,CENTRO NORTE,categoria 13,0.6493897019707932,0.8936763609836368,0.8160583939826368,0.8296734923087751,0.8442461725907884,0.8728623148134137,0.8688684303127021,45,segmento 2,atividade 3,sub_categoria 41,tipo 3,produto 41,marca 1,classe2 
993300,SUDESTE,categoria 13,0.5523124553195735,0.7738605490187479,0.8134630384429866,0.8005650494124131,0.8048002368594163,0.786119914742008,0.8069398807336166,45,segmento 2,atividade 3,sub_categoria 41,tipo 3,produto 41,marca 1,classe3 
993300,SUL,categoria 13,0.6745154897854011,0.8878662345494069,0.8662343511080223,0.8662343511080223,0.8659056651898893,0.8317501172711514,0.867499064890874,45,segmento 2,atividade 3,sub_categoria 41,tipo 3,produto 41,marca 1,classe2 
994791,CENTRO NORTE,categoria 10,0.9353171328671328,-0.6401996503496503,-0.6411233100233087,-0.4332891608391598,-0.3995862470862448,-0.39958671328671097,0.2265596736596749,60,segmento 2,atividade 2,sub_categoria 42,tipo 2,produto 42,marca 1,classe1 
994791,NORDESTE,categoria 10,0.936048499147988,0.4988242888976274,0.5058115087167387,0.5089702451173161,0.5236336348145234,0.5118140647529166,0.5447331891466771,60,segmento 2,atividade 2,sub_categoria 42,tipo 2,produto 42,marca 1,classe1 
994791,SUDESTE,categoria 10,0.8502707911903085,-0.5592022183330683,-0.5287290951655796,-0.5287290951655796,-0.5251626247244129,-0.5251620337750256,0.1697948951064846,60,segmento 2,atividade 2,sub_categoria 42,tipo 2,produto 42,marca 1,classe1 
994791,SUL,categoria 10,0.9816177663601948,-1.5272920497566251,-1.5272920497566251,-1.5272920497566251,0.10235289345592337,0.10235289345592337,-0.43797944835046,60,segmento 2,atividade 2,sub_categoria 42,tipo 2,produto 42,marca 1,classe1 
994791,SÃO PAULO CAPITAL,categoria 10,0.8586826812814139,0.5272536572723727,0.1646480768586036,0.15380216467881658,0.1582695175947637,0.15826878678431588,0.5959992147441736,60,segmento 2,atividade 2,sub_categoria 42,tipo 2,produto 42,marca 1,classe1 
994989,SUDESTE,categoria 28,-1.0363811030741412,-1.0363811030741412,-1.1212232519590115,-1.1212232519590115,-1.1212232519590115,-1.1212232519590115,-1.12121383363472,45,segmento 2,atividade 1,sub_categoria 43,tipo 1,produto 43,marca 6,classe1 
994989,SUDESTE,categoria 28,-1.0363811030741412,-1.0363811030741412,-1.1212232519590115,-1.1212232519590115,-1.1212232519590115,-1.1212232519590115,-1.12121383363472,45,segmento 2,atividade 1,sub_categoria 43,tipo 1,produto 43,marca 6,classe2 
994989,SÃO PAULO CAPITAL,categoria 28,0.2766876314512211,0.2766876314512211,0.7336014601197216,0.7336014601197216,0.7336014601197216,0.7336004489564794,0.7336004489564794,45,segmento 2,atividade 1,sub_categoria 43,tipo 1,produto 43,marca 6,classe5 
994989,SÃO PAULO CAPITAL,categoria 28,0.2766876314512211,0.2766876314512211,0.7336014601197216,0.7336014601197216,0.7336014601197216,0.7336004489564794,0.7336004489564794,45,segmento 2,atividade 1,sub_categoria 43,tipo 1,produto 43,marca 6,classe3 
994989,SÃO PAULO CAPITAL,categoria 28,0.2766876314512211,0.2766876314512211,0.7336014601197216,0.7336014601197216,0.7336014601197216,0.7336004489564794,0.7336004489564794,45,segmento 2,atividade 1,sub_categoria 43,tipo 1,produto 43,marca 6,classe4 
994995,SUDESTE,categoria 28,0.19072380163182048,0.19072380163182048,-0.18160058643549196,-0.18160058643549196,-0.18160058643549196,-0.18160058643549196,-0.1815989928607853,45,segmento 2,atividade 1,sub_categoria 43,tipo 1,produto 43,marca 6,classe1 
994995,SUDESTE,categoria 28,0.19072380163182048,0.19072380163182048,-0.18160058643549196,-0.18160058643549196,-0.18160058643549196,-0.18160058643549196,-0.1815989928607853,45,segmento 2,atividade 1,sub_categoria 43,tipo 1,produto 43,marca 6,classe2 
994995,SÃO PAULO CAPITAL,categoria 28,0.6837028143846331,0.6837028143846331,0.6711157955476137,0.6711157955476137,0.6711157955476137,0.6711134688407416,0.6711139341821161,45,segmento 2,atividade 1,sub_categoria 43,tipo 1,produto 43,marca 6,classe1 
994995,SÃO PAULO CAPITAL,categoria 28,0.6837028143846331,0.6837028143846331,0.6711157955476137,0.6711157955476137,0.6711157955476137,0.6711134688407416,0.6711139341821161,45,segmento 2,atividade 1,sub_categoria 43,tipo 1,produto 43,marca 6,classe2 
995013,SUDESTE,categoria 28,-1.1990559988600684,-1.1990559988600684,-0.286965659732118,-0.286965659732118,-0.286965659732118,-0.286965659732118,-0.286965659732118,45,segmento 2,atividade 1,sub_categoria 43,tipo 1,produto 43,marca 6,classe7 
995013,SUDESTE,categoria 28,-1.1990559988600684,-1.1990559988600684,-0.286965659732118,-0.286965659732118,-0.286965659732118,-0.286965659732118,-0.286965659732118,45,segmento 2,atividade 1,sub_categoria 43,tipo 1,produto 43,marca 6,classe5 
995013,SUDESTE,categoria 28,-1.1990559988600684,-1.1990559988600684,-0.286965659732118,-0.286965659732118,-0.286965659732118,-0.286965659732118,-0.286965659732118,45,segmento 2,atividade 1,sub_categoria 43,tipo 1,produto 43,marca 6,classe3 
995013,SUDESTE,categoria 28,-1.1990559988600684,-1.1990559988600684,-0.286965659732118,-0.286965659732118,-0.286965659732118,-0.286965659732118,-0.286965659732118,45,segmento 2,atividade 1,sub_categoria 43,tipo 1,produto 43,marca 6,classe4 
995013,SÃO PAULO CAPITAL,categoria 28,-0.3235954583683782,-0.3235954583683782,0.6839770815811603,0.6839770815811603,0.6839770815811603,0.683969722455845,0.683969722455845,45,segmento 2,atividade 1,sub_categoria 43,tipo 1,produto 43,marca 6,classe5 
995013,SÃO PAULO CAPITAL,categoria 28,-0.3235954583683782,-0.3235954583683782,0.6839770815811603,0.6839770815811603,0.6839770815811603,0.683969722455845,0.683969722455845,45,segmento 2,atividade 1,sub_categoria 43,tipo 1,produto 43,marca 6,classe3 
995013,SÃO PAULO CAPITAL,categoria 28,-0.3235954583683782,-0.3235954583683782,0.6839770815811603,0.6839770815811603,0.6839770815811603,0.683969722455845,0.683969722455845,45,segmento 2,atividade 1,sub_categoria 43,tipo 1,produto 43,marca 6,classe4 
995019,SÃO PAULO CAPITAL,categoria 28,0.5052276615770239,0.5045056703377221,0.7947061043018949,0.7947061043018949,0.7947061043018949,0.7642989837985064,0.7893401151028907,45,segmento 2,atividade 1,sub_categoria 43,tipo 1,produto 43,marca 6,classe5 
995019,SÃO PAULO CAPITAL,categoria 28,0.5052276615770239,0.5045056703377221,0.7947061043018949,0.7947061043018949,0.7947061043018949,0.7642989837985064,0.7893401151028907,45,segmento 2,atividade 1,sub_categoria 43,tipo 1,produto 43,marca 6,classe3 
995019,SÃO PAULO CAPITAL,categoria 28,0.5052276615770239,0.5045056703377221,0.7947061043018949,0.7947061043018949,0.7947061043018949,0.7642989837985064,0.7893401151028907,45,segmento 2,atividade 1,sub_categoria 43,tipo 1,produto 43,marca 6,classe4 
996747,CENTRO NORTE,categoria 14,0.8233056992081447,0.7749566639812391,0.7121303382318815,0.7178248559962718,0.7111725158059774,0.6803645553666746,0.7135560364589332,180,segmento 5,atividade 4,sub_categoria 44,tipo 4,produto 44,marca 4,classe1 
996747,NORDESTE,categoria 14,0.7890679656190914,0.7424027363423695,0.7437481939003215,0.7588361088245518,0.7147038055143019,0.7119903526190425,0.6937320647829766,180,segmento 5,atividade 4,sub_categoria 44,tipo 4,produto 44,marca 4,classe1 
996747,SUL,categoria 14,0.80607565960661,0.6939824243602835,0.6755496955320981,0.6757556844105749,0.6190032335116289,0.6406693757235333,0.6433023062235975,180,segmento 5,atividade 4,sub_categoria 44,tipo 4,produto 44,marca 4,classe1 
996747,SÃO PAULO CAPITAL,categoria 14,0.6279935254450276,0.6709129716829956,0.6710177754859492,0.6699242123790161,0.6697539256500871,0.7005369293735609,0.6735825171455037,180,segmento 5,atividade 4,sub_categoria 44,tipo 4,produto 44,marca 4,classe7 
996747,SÃO PAULO INTERIOR,categoria 14,0.8387732263240947,0.7458949938460786,0.8241121415869328,0.8241121415869328,0.8037065213762529,0.7877004141934134,0.7880600747373183,180,segmento 5,atividade 4,sub_categoria 44,tipo 4,produto 44,marca 4,classe1 
997776,SUL,categoria 29,0.7498752081980932,0.6628438709840561,0.5756206066437211,0.5756206066437211,0.5623126874123718,0.59899386385044,0.6142260720474172,30,segmento 2,atividade 2,sub_categoria 45,tipo 2,produto 45,marca 2,classe1 
1001322,SÃO PAULO CAPITAL,categoria 11,0.7903285681241751,0.8278241061066258,0.8501910460666067,0.8500994522349481,0.8468248414430777,0.8390528098842148,0.8283539220805982,180,segmento 1,atividade 1,sub_categoria 46,tipo 1,produto 46,marca 2,classe3 
1001322,SÃO PAULO INTERIOR,categoria 11,0.7368299658711929,0.7464040046197167,0.7431775346803182,0.7431775346803182,0.7396636560646761,0.7527476544555611,0.7358030391508026,180,segmento 1,atividade 1,sub_categoria 46,tipo 1,produto 46,marca 2,classe7 
1014399,CENTRO NORTE,categoria 30,0.20870985657813068,0.20870985657813068,0.20870985657813068,0.20870985657813068,0.20410336829037226,0.20410336829037226,0.20870985657813068,180,segmento 1,atividade 1,sub_categoria 47,tipo 1,produto 47,marca 1,classe1 
1014399,CENTRO NORTE,categoria 30,0.20870985657813068,0.20870985657813068,0.20870985657813068,0.20870985657813068,0.20410336829037226,0.20410336829037226,0.20870985657813068,180,segmento 1,atividade 1,sub_categoria 47,tipo 1,produto 47,marca 1,classe3 
1014399,CENTRO NORTE,categoria 30,0.20870985657813068,0.20870985657813068,0.20870985657813068,0.20870985657813068,0.20410336829037226,0.20410336829037226,0.20870985657813068,180,segmento 1,atividade 1,sub_categoria 47,tipo 1,produto 47,marca 1,classe4 
1014399,CENTRO NORTE,categoria 30,0.20870985657813068,0.20870985657813068,0.20870985657813068,0.20870985657813068,0.20410336829037226,0.20410336829037226,0.20870985657813068,180,segmento 1,atividade 1,sub_categoria 47,tipo 1,produto 47,marca 1,classe2 
1014399,NORDESTE,categoria 30,0.44942043171397617,0.44942043171397617,0.4873954630535954,0.5026265176102901,-0.6275986124705937,-0.4988468737657354,-0.4259990040011692,180,segmento 1,atividade 1,sub_categoria 47,tipo 1,produto 47,marca 1,classe4 
1014399,SUDESTE,categoria 30,0.0007458037942770224,-0.2235254484357192,-0.9081534152305004,-0.5445299952963514,-0.2660227046405095,-0.19382084606355446,-0.3315280078987401,180,segmento 1,atividade 1,sub_categoria 47,tipo 1,produto 47,marca 1,classe1 
1014399,SÃO PAULO CAPITAL,categoria 30,0.3739326640780378,0.06384198314234303,-0.4491919215834812,-0.502847807557534,-0.4742103892414034,-0.3474218676010987,0.03167984657638023,180,segmento 1,atividade 1,sub_categoria 47,tipo 1,produto 47,marca 1,classe1 
1014399,SÃO PAULO INTERIOR,categoria 30,0.6350860365073827,0.5437056737588647,-0.9571895709801216,-0.9571895709801216,-0.32385769096616723,-0.3430749331473091,-0.02826415533077564,180,segmento 1,atividade 1,sub_categoria 47,tipo 1,produto 47,marca 1,classe1 
1014450,CENTRO NORTE,categoria 30,0.35739346519839343,0.29060973692110503,0.24521040117029824,0.14439652913118695,-0.5535649787240127,0.11877147254611407,0.009014776447267558,180,segmento 1,atividade 1,sub_categoria 47,tipo 1,produto 47,marca 1,classe1 
1014450,NORDESTE,categoria 30,0.3985747416627531,0.4639281939877876,0.3541084429309533,0.3540398220995772,-0.4247845966416155,-0.3815248502818227,-0.5111220790277127,180,segmento 1,atividade 1,sub_categoria 47,tipo 1,produto 47,marca 1,classe2 
1014450,SUDESTE,categoria 30,0.5116801861702132,0.3895059840425536,-0.5083470744680845,-1.0987619680851075,-0.5949773936170224,-0.7823843085106391,0.1023437499999994,180,segmento 1,atividade 1,sub_categoria 47,tipo 1,produto 47,marca 1,classe1 
1014450,SÃO PAULO CAPITAL,categoria 30,-0.20929083516960945,-0.4610331771205112,-0.5011194562552361,-0.5165389031997754,-0.4318882095527756,-0.4208087892989039,-0.4047329381459295,180,segmento 1,atividade 1,sub_categoria 47,tipo 1,produto 47,marca 1,classe1 
1014450,SÃO PAULO INTERIOR,categoria 30,0.5564490746569306,0.524298124134458,-0.5813714381635811,-0.5813714381635811,-0.1469942087372531,-0.1283740400352511,-0.059773805027487414,180,segmento 1,atividade 1,sub_categoria 47,tipo 1,produto 47,marca 1,classe1 
1018032,CENTRO NORTE,categoria 27,0.6695315009637001,0.6344543602991033,0.6216513076881884,0.6235287392475994,0.6301747041974511,0.6294636403790548,0.6368840793089902,60,segmento 2,atividade 2,sub_categoria 48,tipo 2,produto 48,marca 1,classe1 
1018032,NORDESTE,categoria 27,0.88382759609002,0.8874612804527011,0.8884306495839964,0.8989101838502976,0.6629354262309717,0.6771562022438229,0.8672172223291731,60,segmento 2,atividade 2,sub_categoria 48,tipo 2,produto 48,marca 1,classe4 
